titulo;precio;ubicacion;descripcion;url;litros_detectados;ala_detectada;cumple_criterios;fecha_publicacion;envio;estado;imagen
Wing Ozone Fly V1 7m Amarillo;590.0;Alcúdia, 07400;"Vendo wing Ozone Fly V1 de 7.0 m, ideal para empezar o seguir progresando en wingfoil gracias a su diseño compacto, estable y muy fácil de usar. Ala inflable ligera, con potencia eficiente y controlable, perfecta para navegar con poco viento y para riders que buscan comodidad y seguridad en sus maniobras.

Estado:  9/10, con muy poco uso
Tela y costillas en perfecto estado, sin reparaciones ni parches (revisa las fotos para más detalle)

✅Incluye:  Bolsa de transporte original / Leash de cintura
❎No incluye: Bomba

Envios a cualquier parte. Dudas? Escribeme sin compromiso.";https://es.wallapop.com/item/wing-ozone-fly-v1-7m-amarillo-1257484815;[];[7];False;2026-07-01;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509325.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509274.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509324.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509322.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509321.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ks/o9/__/c10420p1257484815/i6464509311.jpg?pictureSize=W640
Tabla Surf Cortez Mach Mach 5'8 Nueva sin uso;350.0;Castelldefels, 08860;"Tabla de surf Cortez Mach Mach 
Medidas 5’8 x 21 1/4 x 2 3/8
Nueva sin uso. Con pequeños detalles estéticos. Ver imágenes.
Somos PopKite, una tienda especializada en material de Surf, Kite, Windsurf y Wingfoil. Con más de 20 años de experiencia, asesoramos a riders de todos los niveles y ofrecemos siempre productos de la mejor calidad. Contáctanos ante cualquier duda, estaremos encantados de ayudarte.";https://es.wallapop.com/item/tabla-surf-cortez-mach-mach-5-8-nueva-sin-uso-1231961012;[];[];False;2026-06-22;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368438.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368483.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368470.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368477.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368457.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368451.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368463.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/h7/__/c10420p1231961012/i6301368467.jpg?pictureSize=W640
Barra Duotone Clickbar 2019/2020 Muy buen estado;250.0;Castelldefels, 08860;"Barra Duotone Clickbar de los años 2019/2020. Se encuentra en buen estado.

- Barra de control para kite surf

(C)

Somos PopKite, una tienda especializada en material de Surf, Kite, Windsurf y Wingfoil. Con mas de 20 años de experiencia, brindamos asesoramiento técnico personalizado a riders de todos los niveles y ofrecemos siempre productos de la mejor calidad.
Contáctanos ante cualquier duda, estaremos encantados de ayudarte.";https://es.wallapop.com/item/barra-duotone-clickbar-2019-2020-muy-buen-estado-1232319231;[];[];False;2026-06-22;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kd/ov/__/c10420p1232319231/i6303633520.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/ov/__/c10420p1232319231/i6303633574.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/ov/__/c10420p1232319231/i6303633556.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kd/ov/__/c10420p1232319231/i6303633613.jpg?pictureSize=W640
Wingfoil F-ONE STRIKE V5;594.5;Corralejo, 35660;"Wing de wingfoil F-ONE modelo STRIKE V5.
- Color verde menta.
- Tamaño 4.0.
Este wing ha tenido uso regular pero sigue en buen estado de funcionamiento. Pueden ser visibles marcas leves de plegado o ligera tensión en el canopy, pero el borde de ataque y el strut mantienen bien la presión y las válvulas y componentes estructurales permanecen en buen estado de funcionamiento.
 Válvulas, strut y componentes estructurales en perfecto estado de funcionamiento, canopy intacto.
Listo para muchas más sesiones en el agua.
Tiene una pequeá repación.";https://es.wallapop.com/item/wingfoil-f-one-strike-v5-1266108912;[];[];False;2026-07-01;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kx/t3/__/c10420p1266108912/i6520003162.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/t3/__/c10420p1266108912/i6520003175.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/t3/__/c10420p1266108912/i6520003174.jpg?pictureSize=W640
Wing F-ONE Swing V2 Naranja/Azul;750.0;Arrecife, 35500;"Equipo completo de wingfoil F-ONE Swing V2 en color naranja y azul. Incluye la bolsa de transporte. 
- Wing F-ONE Swing V2. (Tabla de 90 L)
Ala, Mástil, Tabla, Foil
(No hago envios de ester artículo, solo venta en mano)";https://es.wallapop.com/item/wing-f-one-swing-v2-naranja-azul-1279495029;[90];[];False;2026-07-10;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676376.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676381.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676383.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676388.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676391.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676389.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676384.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676386.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676394.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/s0/__/c10420p1279495029/i6603676392.jpg?pictureSize=W640
Tabla Wing Reedin Feather v4 52L reparada;299.0;Tarifa, 11380;"Tabla de wingfoil Reedin Feather v4 de 52 litros. Ha sido reparada por un profesional.

- Modelo: Feather v4
- Volumen: 52L
- Marca: Reedin
- Color: Blanco, negro y rojo






[duotone, f-one, north, cabrinha, core, armstrong, reedin, axis, sabfoil, naish, takoon, gong, slingshot, starboard, ozone, ensis, kt, rrd, vayu, fanatic, appletree, unifoil, gofoil, cloud ix, ppc, freedom foil, indiana, eleveight, gaastra, code, unit, slick, strike, nova, mantis, xps, d/lab, aluula, carbon, dlab, fone]";https://es.wallapop.com/item/tabla-wing-reedin-feather-v4-52l-reparada-1219955250;[52];[];False;2026-02-06;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/k6/bv/__/c10420p1219955250/i6224099607.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k6/bv/__/c10420p1219955250/i6224099623.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k6/bv/__/c10420p1219955250/i6224099632.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k6/bv/__/c10420p1219955250/i6224099637.jpg?pictureSize=W640
Tabla de Windfoil NF;450.0;Andújar, 23740;Tabla de windfoil NF. Vendo tabla de Wingfoil en perfecto estado de uso, perfecta para evolucionar en este deporte.La tabla es una Wing Neyra de carbono 95 litros, sin reparaciones у poco uso, muy estable y rápida de salir a volar, y regalo funda ( la funda tiene la cremallera rota pero se le puedo cambiar );https://es.wallapop.com/item/tabla-de-windfoil-nf-1274517633;[95];[];False;2026-06-21;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220265.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220310.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220288.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220281.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220300.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220291.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220294.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220307.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/tc/__/c10420p1274517633/i6572220275.jpg?pictureSize=W640
Casco Ocean Dolphin Talla S/M;83.3;Sant Pere Pescador, 17470;"Casco de la marca Ocean, modelo Dolphin, en talla S/M. Ideal para deportes acuáticos, wingfoil , kitesurf , windsurf

- Color amarillo brillante.
- Cierre de seguridad ajustable.
- Diseño moderno y aerodinámico.";https://es.wallapop.com/item/casco-ocean-dolphin-talla-s-m-1175631040;[];[];False;2026-06-29;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/jf/xu/__/c10420p1175631040/i5934542457.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jf/xu/__/c10420p1175631040/i5934542487.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jf/xu/__/c10420p1175631040/i5934542522.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jf/xu/__/c10420p1175631040/i5934542551.jpg?pictureSize=W640
TABLA KITE SHINN 130x39;190.0;Castelldefels, 08860;"Tabla de kite Shinn en muy buen estado. Ideal para principiantes y riders intermedios. 

- Marca: Shinn
- Incluye 2 straps y quillas

(P).

Somos PopKite, una tienda especializada en material de Surf, Kite, Windsurf y Wingfoil. Con años de experiencia, asesoramos a riders de todos los niveles y ofrecemos siempre productos de la mejor calidad.
Contáctanos ante cualquier duda, estaremos encantados de ayudarte.";https://es.wallapop.com/item/tabla-kite-shinn-130x39-1165665832;[];[];False;2026-06-05;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202591.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202657.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202651.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202643.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202659.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202606.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202617.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202663.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ja/09/__/c10420p1165665832/i5878202622.jpg?pictureSize=W640
Wingfoil nuevo 2.4*3.3m, 6 m²;250.0;Madrid, 28041;"Wingfoil EK Koets 6 m², nuevo a estrenar.

Medidas: 240 x 330 cm.
Sin uso, en embalaje original.";https://es.wallapop.com/item/wingfoil-nuevo-240x330cm-1233301073;[];[3.3, 6];False;2026-06-17;Envío disponible;Reservado;https://cdn.wallapop.com/images/10420/ke/9x/__/c10420p1233301073/i6311280177.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ke/9x/__/c10420p1233301073/i6315673343.jpg?pictureSize=W640
Wing Gong Plus V2 4.0;100.0;Lleida, 25006;"Wing de wingfoil Gong Plus V2 en talla 4.0.

Asas blandas 
Pequeño corte con la punta del foil. Reparado con parche. Sin afectación. Ver foto";https://es.wallapop.com/item/wing-gong-plus-v2-4-0-1272479663;[];[];False;2026-06-14;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689330.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689366.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689388.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689401.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689415.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689433.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689449.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/ln/__/c10420p1272479663/i6560689465.jpg?pictureSize=W640
Arnes kitesurf mujer ion nova;189.0;Sant Antoni de Portmany, 07820;"PVP 279€
Precio con descuento 189€
Tallas disponibles L
2 años de garantia
Somos tienda oficial duotone y ion
Envio seguro por wallapop

Kitesurf, wingfoil, surf, windsurf, nadar, deportes acuáticos";https://es.wallapop.com/item/arnes-kitesurf-mujer-ion-nova-1050068341;[];[];False;2025-09-28;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/hd/6l/__/c10420p1050068341/i5134331496.jpg?pictureSize=W640
Tabla Wingfoil F-ONE Midlength V2 105L;1000.0;Vilassar de Dalt, 08339;"Tabla de wingfoil F-ONE Midlength V2, en perfecto estado, cambio a menos litros. No incluye funda Manera, footstraps ni leash.

- Volumen: 105 litros
- Medidas: 6’4 x 21’’ x 5.9’’
- Peso: 5,8 kg
- Modelo: Midlength V2.
- Marca: F-ONE.";https://es.wallapop.com/item/tabla-wingfoil-f-one-midlength-v2-105l-1172906544;[105];[];False;2026-06-30;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/je/bg/__/c10420p1172906544/i5919806826.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/je/bg/__/c10420p1172906544/i5919806835.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/je/bg/__/c10420p1172906544/i5919806862.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/je/bg/__/c10420p1172906544/i5919806856.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/je/bg/__/c10420p1172906544/i5919806846.jpg?pictureSize=W640
Tabla Wingfoil Duotone Skybrid SLS 5'6 2025;990.0;Corralejo, 35660;"Tabla de wingfoil Duotone Skybrid SLS de 5'6.

- Modelo 2025.
- Diseño en color azul y gris.
- Incluye deck pad 
- footstraps incluydos (3 pcs) 
- está como nueva, poquisimo uso

El material se encuentra en la tienda REDSHARK de Corralejo en Fuerteventura, se puede visionar y alquilar para probar. Se hacen envios a toda Canarias. no se envia a Peninsula";https://es.wallapop.com/item/tabla-wingfoil-duotone-skybrid-sls-5-6-2025-1278300622;[];[];False;2026-07-03;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l5/2f/__/c10420p1278300622/i6596349736.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/2f/__/c10420p1278300622/i6596349743.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/2f/__/c10420p1278300622/i6596349744.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l5/2f/__/c10420p1278300622/i6596349746.jpg?pictureSize=W640
Wingfoil Armstrong HS 1550 + Flow 235;350.0;Arucas, 35400;"Ala delantera Armstrong HS 1550 con estabilizador Flow 235. ideal para iniciarse o para días de vientos flojos.
- Ala delantera de carbono.
- Estabilizador de carbono.";https://es.wallapop.com/item/wingfoil-armstrong-hs-1550---flow-235-1275354032;[];[];False;2026-06-24;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l3/b9/__/c10420p1275354032/i6577167814.jpg?pictureSize=W640
SUP - Paddle surf/Sup foil/parawing/wing foil;569.0;El Medano, 38612;"Iníciate en el SUP-SURF/PARAWING/SUP-FOIL/WING-FOIL con este tabla de Paddle surf polivalente. Super divertida en olas pequeñas como SUP (no se te escapará ninguna). Pero OJO!! que va muy muy bien en olas de hasta 2 metros. Y lo mejor de todo, es que puedes montarle un foil para subir de nivel, y ¿porqué no probar el SUP-FOIL/Wing/Parawing?
Tabla en excelente estado y lista para   infinitas horas en el agua contigo. Volumen: 111 litros. Tamaño: 7.6 pies
(no incluye foil)
Este es el Modelo MINIMAL de RedWoodPaddle";https://es.wallapop.com/item/paddle-surf---foil-surffoil-supfoil-winfoil-916876066;[111];[2];False;2026-06-21;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i3372419448.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i3372419468.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i6571295249.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i6571295255.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i6571295257.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i6571295264.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/f5/vu/__/c10420p916876066/i3372419532.jpg?pictureSize=W640
Tabla Wingfoil AK 90L Full carbono. No envio;500.0;Terrassa, 08226;"Tabla de wingfoil AK con 90 litros de volumen. Diseño moderno en gris y azul.

- Marca: AK
- Volumen: 90 litros
- Color: Gris y azul
- Incluye asas de sujeción";https://es.wallapop.com/item/tabla-wingfoil-ak-90l-1274782116;[90];[];False;2026-06-27;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690823.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690861.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690882.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690905.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690930.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l2/z0/__/c10420p1274782116/i6573690946.jpg?pictureSize=W640
Tabla Wingfoil Roja/rosa y Negra  Funda incluida;350.0;Bilbao, 48004;"Tabla de wingfoil con diseño bicolor.

- Superficie antideslizante.
- Incluye funda de transporte.";https://es.wallapop.com/item/tabla-wingfoil-roja-rosa-y-negra-funda-incluida-1269690647;[];[];False;2026-06-11;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933508.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933518.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933527.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933539.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933554.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/xv/__/c10420p1269690647/i6543933565.jpg?pictureSize=W640
Tabla Wingfoil 180L Tabou Zeppelin;690.0;Chiclana de la Frontera, 11130;"Tabla de wingfoil Zeppelin 180 MTE, ideal para iniciación e intermedio. Diseñada para ofrecer una experiencia de navegación versátil.

Construcción robusta
La construcción ultra resistente soporta el uso intensivo por principiantes

Excelente estabilidad
Inicios rápidos
El kick pad y los bordes elevados de la cubierta ofrecen gran control y facilitan despegues rápidos
Posibilidad de incluir foil naish completo de 2450 en perfecto estado , pack completo 990€
Ningun tique ni reparacion solo marcas de uso.
- Marca: TABOU.
- Modelo: ZEPPELIN 2025 /180

- Volumen: 180L
- Modelo: Zeppelin
- Marca: Tabou
- Color: Azul marino, rojo y blanco";https://es.wallapop.com/item/tabla-wingfoil-180l-tabou-zeppelin-1249698306;[180];[];False;2026-06-24;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6416902621.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6422524189.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6416902635.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6416902640.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6416906447.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ko/1d/__/c10420p1249698306/i6416906448.jpg?pictureSize=W640
